year,month,day,races_id,venue,track,distance,going,class
2013,12,11,1739,跑馬地,草地 - B 賽道,1200,好地至快地,第三班
2013,12,11,1740,跑馬地,草地 - B 賽道,1650,好地至快地,第三班
2013,12,15,1741,沙田,草地 - C+3 賽道,1400,好地,第五班
2013,12,15,1742,沙田,草地 - C+3 賽道,1000,好地至黏地,第四班
2013,12,15,1743,沙田,草地 - C+3 賽道,1000,好地至黏地,第三班
2013,12,15,1744,沙田,全天候跑道,1200,濕快地,第四班
2013,12,15,1745,沙田,草地 - C+3 賽道,1600,好地至黏地,第四班
2013,12,15,1746,沙田,草地 - C+3 賽道,1400,好地至黏地,第四班
2013,12,15,1747,沙田,草地 - C+3 賽道,1200,好地至黏地,第三班
2013,12,15,1748,沙田,草地 - C+3 賽道,1600,好地至黏地,第三班
2013,12,15,1749,沙田,全天候跑道,1650,濕快地,第二班
2013,12,15,1750,沙田,草地 - C+3 賽道,1400,好地至黏地,第三班
2013,12,18,1751,跑馬地,草地 - C 賽道,1000,好地,第五班
2013,12,18,1752,跑馬地,草地 - C 賽道,2200,好地,第三班
2013,12,18,1753,跑馬地,草地 - C 賽道,1650,好地,第四班
2013,12,18,1754,跑馬地,草地 - C 賽道,1000,好地,第四班
2013,12,18,1755,跑馬地,草地 - C 賽道,1200,好地,第四班
2013,12,18,1756,跑馬地,草地 - C 賽道,1200,好地,第三班
2013,12,18,1757,跑馬地,草地 - C 賽道,1650,好地,第三班
2013,12,18,1758,跑馬地,草地 - C 賽道,1200,好地,第二班
2013,12,21,1759,沙田,草地 - A+3 賽道,1600,好地至快地,第五班
2013,12,21,1760,沙田,草地 - A+3 賽道,1400,好地至快地,第四班
2013,12,21,1761,沙田,草地 - A+3 賽道,1400,好地至快地,第五班
2013,12,21,1762,沙田,草地 - A+3 賽道,1200,好地至快地,第四班
2013,12,21,1763,沙田,草地 - A+3 賽道,2000,好地至快地,第四班
2013,12,21,1764,沙田,草地 - A+3 賽道,1600,好地至快地,第四班
2013,12,21,1765,沙田,草地 - A+3 賽道,1600,好地至快地,第三班
2013,12,21,1766,沙田,草地 - A+3 賽道,1200,好地至快地,第三班
2013,12,21,1767,沙田,草地 - A+3 賽道,1400,好地至快地,第三班
2013,12,21,1768,沙田,草地 - A+3 賽道,1800,好地至快地,第二班
2013,12,26,1769,跑馬地,草地 - A 賽道,1650,好地至快地,第五班
2013,12,26,1770,跑馬地,草地 - A 賽道,1200,好地至快地,第四班
2013,12,26,1771,跑馬地,草地 - A 賽道,1650,好地至快地,第四班
2013,12,26,1772,跑馬地,草地 - A 賽道,1650,好地至快地,第四班
2013,12,26,1773,跑馬地,草地 - A 賽道,1650,好地至快地,第三班
2013,12,26,1774,跑馬地,草地 - A 賽道,1000,好地至快地,第三班
2013,12,26,1775,跑馬地,草地 - A 賽道,1200,好地至快地,第一班
2013,12,26,1776,跑馬地,草地 - A 賽道,1650,好地至快地,第二班
2013,12,29,1777,沙田,草地 - B+2 賽道,1200,好地至快地,第五班
2013,12,29,1778,沙田,草地 - B+2 賽道,1000,好地至快地,第四班
2013,12,29,1779,沙田,草地 - B+2 賽道,1400,好地至快地,第四班
2013,12,29,1780,沙田,草地 - B+2 賽道,1400,好地至快地,條件限制賽
2013,12,29,1781,沙田,全天候跑道,1650,好地,第五班
2013,12,29,1782,沙田,草地 - B+2 賽道,1200,好地至快地,第四班
2013,12,29,1783,沙田,全天候跑道,1650,好地,第四班
2013,12,29,1784,沙田,草地 - B+2 賽道,1200,好地至快地,第三班
2013,12,29,1785,沙田,全天候跑道,1200,好地,第三班
2013,12,29,1786,沙田,草地 - B+2 賽道,1400,好地至快地,第二班
2014,1,1,1787,沙田,草地 - C 賽道,1400,好地,第五班
2014,1,1,1788,沙田,草地 - C 賽道,1800,好地,第五班
2014,1,1,1789,沙田,草地 - C 賽道,1200,好地,第四班
2014,1,1,1790,沙田,草地 - C 賽道,1800,好地,第三班
2014,1,1,1791,沙田,草地 - C 賽道,1200,好地,第四班
2014,1,1,1792,沙田,草地 - C 賽道,1400,好地,第四班
2014,1,1,1793,沙田,草地 - C 賽道,1600,好地,第四班
2014,1,1,1794,沙田,草地 - C 賽道,1400,好地,香港三級賽
2014,1,1,1795,沙田,草地 - C 賽道,1000,好地,第三班
2014,1,1,1796,沙田,草地 - C 賽道,1400,好地,第三班
2014,1,5,1797,沙田,草地 - C+3 賽道,1000,好地,第五班
2014,1,5,1798,沙田,草地 - C+3 賽道,1600,好地,第五班
2014,1,5,1799,沙田,草地 - C+3 賽道,1000,好地,第四班
2014,1,5,1800,沙田,全天候跑道,1200,好地,第四班
2014,1,5,1801,沙田,草地 - C+3 賽道,1400,好地,第四班
2014,1,5,1802,沙田,草地 - C+3 賽道,1800,好地,第四班
2014,1,5,1803,沙田,草地 - C+3 賽道,1600,好地,第三班
2014,1,5,1804,沙田,草地 - C+3 賽道,1200,好地,第三班
2014,1,5,1805,沙田,全天候跑道,1200,好地,第三班
2014,1,5,1806,沙田,草地 - C+3 賽道,1000,好地,第二班
2014,1,8,1807,跑馬地,草地 - B 賽道,1200,好地,第五班
2014,1,8,1808,跑馬地,草地 - B 賽道,1000,好地,第四班
2014,1,8,1809,跑馬地,草地 - B 賽道,1200,好地,第四班（特別參賽條件）
2014,1,8,1810,跑馬地,草地 - B 賽道,1650,好地,第四班
2014,1,8,1811,跑馬地,草地 - B 賽道,1800,好地,香港三級賽
2014,1,8,1812,跑馬地,草地 - B 賽道,1650,好地,第三班
2014,1,8,1813,跑馬地,草地 - B 賽道,1200,好地,第三班
2014,1,8,1814,跑馬地,草地 - B 賽道,1650,好地,第三班
2014,1,11,1815,沙田,全天候跑道,1200,好地,第五班
2014,1,11,1816,沙田,草地 - A 賽道,1200,好地,第四班
2014,1,11,1817,沙田,草地 - A 賽道,1400,好地,第五班
2014,1,11,1818,沙田,全天候跑道,1650,好地,第四班
2014,1,11,1819,沙田,草地 - A 賽道,1400,好地,第四班
2014,1,11,1820,沙田,草地 - A 賽道,1400,好地,第四班
2014,1,11,1821,沙田,草地 - A 賽道,1200,好地,第三班
2014,1,11,1822,沙田,草地 - A 賽道,1600,好地,第三班
2014,1,11,1823,沙田,草地 - A 賽道,1400,好地,第三班
2014,1,11,1824,沙田,草地 - A 賽道,1400,好地,第二班
2014,1,15,1825,跑馬地,草地 - C 賽道,1800,好地,第五班
2014,1,15,1826,跑馬地,草地 - C 賽道,1650,好地,第四班
2014,1,15,1827,跑馬地,草地 - C 賽道,1200,好地,第四班
2014,1,15,1828,跑馬地,草地 - C 賽道,1800,好地,第四班
2014,1,15,1829,跑馬地,草地 - C 賽道,1000,好地,第三班
2014,1,15,1830,跑馬地,草地 - C 賽道,1800,好地,第三班
2014,1,15,1831,跑馬地,草地 - C 賽道,1200,好地,第三班
2014,1,15,1832,跑馬地,草地 - C 賽道,1200,好地,第二班
2014,1,19,1833,沙田,草地 - A+3 賽道,1200,好地,第五班
2014,1,19,1834,沙田,草地 - A+3 賽道,1000,好地,第四班
2014,1,19,1835,沙田,草地 - A+3 賽道,1200,好地,第四班
2014,1,19,1836,沙田,草地 - A+3 賽道,1200,好地,第三班
2014,1,19,1837,沙田,草地 - A+3 賽道,1600,好地,第四班
2014,1,19,1838,沙田,草地 - A+3 賽道,1600,好地,第三班
2014,1,19,1839,沙田,草地 - A+3 賽道,1600,好地,香港一級賽
2014,1,19,1840,沙田,草地 - A+3 賽道,1600,好地,香港一級賽
2014,1,19,1841,沙田,草地 - A+3 賽道,1400,好地,第三班
2014,1,19,1842,沙田,草地 - A+3 賽道,1800,好地,第二班
2014,1,22,1843,跑馬地,草地 - C+3 賽道,1000,好地,第五班
2014,1,22,1844,跑馬地,草地 - C+3 賽道,1650,好地,第五班
2014,1,22,1845,跑馬地,草地 - C+3 賽道,1650,好地,第四班（特別參賽條件）
2014,1,22,1846,跑馬地,草地 - C+3 賽道,1200,好地,第四班
2014,1,22,1847,跑馬地,草地 - C+3 賽道,1650,好地,第四班
2014,1,22,1848,跑馬地,草地 - C+3 賽道,1200,好地,第三班
2014,1,22,1849,跑馬地,草地 - C+3 賽道,1650,好地,第二班
2014,1,22,1850,跑馬地,草地 - C+3 賽道,1650,好地,第三班
2014,1,26,1851,沙田,全天候跑道,1650,好地,第五班
2014,1,26,1852,沙田,全天候跑道,1200,好地,第四班
2014,1,26,1853,沙田,草地 - B+2 賽道,1200,好地至快地,第四班
2014,1,26,1854,沙田,草地 - B+2 賽道,1400,好地至快地,第四班
2014,1,26,1855,沙田,草地 - B+2 賽道,2000,好地至快地,第四班
2014,1,26,1856,沙田,全天候跑道,1800,好地,第三班
2014,1,26,1857,沙田,草地 - B+2 賽道,1000,好地至快地,香港一級賽
2014,1,26,1858,沙田,草地 - B+2 賽道,1400,好地至快地,第三班
2014,1,26,1859,沙田,草地 - B+2 賽道,1200,好地至快地,第三班
2014,1,26,1860,沙田,草地 - B+2 賽道,1200,好地至快地,第二班
2014,2,2,1861,沙田,草地 - C 賽道,1200,好地,第四班
2014,2,2,1862,沙田,草地 - C 賽道,1600,好地,第四班
2014,2,2,1863,沙田,草地 - C 賽道,1800,好地,第五班
2014,2,2,1864,沙田,草地 - C 賽道,1200,好地,第四班
2014,2,2,1865,沙田,草地 - C 賽道,1400,好地,第五班
2014,2,2,1866,沙田,草地 - C 賽道,1400,好地,第四班
2014,2,2,1867,沙田,草地 - C 賽道,1000,好地,第三班
2014,2,2,1868,沙田,草地 - C 賽道,1800,好地,香港三級賽
2014,2,2,1869,沙田,草地 - C 賽道,1400,好地,第一班
2014,2,2,1870,沙田,草地 - C 賽道,1400,好地,第三班
2014,2,5,1871,跑馬地,草地 - A 賽道,1000,好地,第二班
2014,2,5,1872,跑馬地,草地 - A 賽道,1650,好地,第五班
2014,2,5,1873,跑馬地,草地 - A 賽道,1800,好地,第四班
2014,2,5,1874,跑馬地,草地 - A 賽道,1000,好地,第四班
2014,2,5,1875,跑馬地,草地 - A 賽道,1200,好地,第五班
2014,2,5,1876,跑馬地,草地 - A 賽道,1200,好地,第四班
2014,2,5,1877,跑馬地,草地 - A 賽道,1200,好地,第三班
2014,2,5,1878,跑馬地,草地 - A 賽道,1200,好地,第三班
2014,2,5,1879,跑馬地,草地 - A 賽道,1800,好地,第三班
2014,2,8,1880,沙田,草地 - C+3 賽道,1600,好地,第五班
2014,2,8,1881,沙田,草地 - C+3 賽道,1000,好地,第四班
2014,2,8,1882,沙田,全天候跑道,1200,好地,第四班
2014,2,8,1883,沙田,草地 - C+3 賽道,1400,好地,第四班
2014,2,8,1884,沙田,草地 - C+3 賽道,1200,好地,第三班
2014,2,8,1885,沙田,草地 - C+3 賽道,1600,好地,第四班
2014,2,8,1886,沙田,全天候跑道,1200,好地,第三班
2014,2,8,1887,沙田,全天候跑道,1200,好地,第二班
2014,2,8,1888,沙田,草地 - C+3 賽道,1400,好地,第三班
2014,2,8,1889,沙田,草地 - C+3 賽道,1600,好地,第三班
2014,2,12,1890,跑馬地,草地 - B 賽道,1000,好地,第五班
2014,2,12,1891,跑馬地,草地 - B 賽道,1200,好地,第四班（特別參賽條件）
2014,2,12,1892,跑馬地,草地 - B 賽道,1200,好地,第四班
2014,2,12,1893,跑馬地,草地 - B 賽道,1650,好地,第四班
2014,2,12,1894,跑馬地,草地 - B 賽道,1650,好地,第四班
2014,2,12,1895,跑馬地,草地 - B 賽道,1000,好地,第三班
2014,2,12,1896,跑馬地,草地 - B 賽道,1200,好地,第三班
2014,2,12,1897,跑馬地,草地 - B 賽道,1650,好地,第三班
2014,2,16,1898,沙田,草地 - A 賽道,1400,好地,第五班
2014,2,16,1899,沙田,草地 - A 賽道,1200,好地,第四班
2014,2,16,1900,沙田,草地 - A 賽道,1400,好地,第四班
2014,2,16,1901,沙田,草地 - A 賽道,1800,好地,第四班
2014,2,16,1902,沙田,草地 - A 賽道,1200,好地,第三班
2014,2,16,1903,沙田,草地 - A 賽道,1600,好地,第三班
2014,2,16,1904,沙田,草地 - A 賽道,1200,好地,香港一級賽
2014,2,16,1905,沙田,草地 - A 賽道,1800,好地,香港一級賽
2014,2,16,1906,沙田,草地 - A 賽道,1600,好地,第二班
2014,2,16,1907,沙田,草地 - A 賽道,1400,好地,第三班
2014,2,19,1908,跑馬地,草地 - C 賽道,1200,好地,第五班
2014,2,19,1909,跑馬地,草地 - C 賽道,1800,好地,第五班
2014,2,19,1910,跑馬地,草地 - C 賽道,1000,好地,第四班
2014,2,19,1911,跑馬地,草地 - C 賽道,1200,好地,第四班
2014,2,19,1912,跑馬地,草地 - C 賽道,1650,好地,第四班
2014,2,19,1913,跑馬地,草地 - C 賽道,1200,好地,第三班
2014,2,19,1914,跑馬地,草地 - C 賽道,1650,好地,第三班
2014,2,19,1915,跑馬地,草地 - C 賽道,1800,好地,第二班
2014,2,23,1916,沙田,全天候跑道,1200,好地,第五班
2014,2,23,1917,沙田,全天候跑道,1650,好地,第四班
2014,2,23,1918,沙田,草地 - A+3 賽道,1400,好地,第四班
2014,2,23,1919,沙田,草地 - A+3 賽道,1200,好地,第四班
2014,2,23,1920,沙田,草地 - A+3 賽道,1200,好地,第三班
2014,2,23,1921,沙田,草地 - A+3 賽道,2000,好地,第三班
2014,2,23,1922,沙田,草地 - A+3 賽道,2000,好地,香港一級賽
2014,2,23,1923,沙田,草地 - A+3 賽道,1200,好地,第二班
2014,2,23,1924,沙田,全天候跑道,1650,好地,第三班
2014,2,23,1925,沙田,草地 - A+3 賽道,1400,好地,第二班
2014,2,26,1926,跑馬地,草地 - C+3 賽道,1650,好地,第五班
2014,2,26,1927,跑馬地,草地 - C+3 賽道,1650,好地,第四班（特別參賽條件）
2014,2,26,1928,跑馬地,草地 - C+3 賽道,1000,好地,第三班
2014,2,26,1929,跑馬地,草地 - C+3 賽道,1200,好地,第四班
2014,2,26,1930,跑馬地,草地 - C+3 賽道,2200,好地,第四班
2014,2,26,1931,跑馬地,草地 - C+3 賽道,1650,好地,第四班
2014,2,26,1932,跑馬地,草地 - C+3 賽道,1650,好地,第三班
2014,2,26,1933,跑馬地,草地 - C+3 賽道,1200,好地,第三班
2014,3,1,1934,沙田,草地 - B+2 賽道,1600,好地,第五班
2014,3,1,1935,沙田,草地 - B+2 賽道,1200,好地,第五班
2014,3,1,1936,沙田,草地 - B+2 賽道,1600,好地,第四班
2014,3,1,1937,沙田,草地 - B+2 賽道,1200,好地,第四班
2014,3,1,1938,沙田,草地 - B+2 賽道,1400,好地,第四班
2014,3,1,1939,沙田,草地 - B+2 賽道,1600,好地,第三班
2014,3,1,1940,沙田,草地 - B+2 賽道,1200,好地,第三班
2014,3,1,1941,沙田,草地 - B+2 賽道,1400,好地,香港三級賽
2014,3,1,1942,沙田,草地 - B+2 賽道,1400,好地,第三班
2014,3,1,1943,沙田,草地 - B+2 賽道,1800,好地,第二班
2014,3,5,1944,跑馬地,草地 - A 賽道,1000,好地,第五班
2014,3,5,1945,跑馬地,草地 - A 賽道,1200,好地,第四班
2014,3,5,1946,跑馬地,草地 - A 賽道,1000,好地,第四班
2014,3,5,1947,跑馬地,草地 - A 賽道,1650,好地,第一班
2014,3,5,1948,跑馬地,草地 - A 賽道,1650,好地,第四班
2014,3,5,1949,跑馬地,草地 - A 賽道,1800,好地,第三班
2014,3,5,1950,跑馬地,草地 - A 賽道,1650,好地,第三班
2014,3,5,1951,跑馬地,草地 - A 賽道,1200,好地,第三班
2014,3,5,1952,跑馬地,草地 - A 賽道,1200,好地,第一班
2014,3,9,1953,沙田,草地 - C 賽道,1400,好地,第五班
2014,3,9,1954,沙田,草地 - C 賽道,1000,好地,第四班
2014,3,9,1955,沙田,全天候跑道,1800,好地,第五班
2014,3,9,1956,沙田,全天候跑道,1200,好地,第四班
2014,3,9,1957,沙田,草地 - C 賽道,1800,好地,第四班
2014,3,9,1958,沙田,草地 - C 賽道,1400,好地,第四班
2014,3,9,1959,沙田,全天候跑道,1200,好地,第三班
2014,3,9,1960,沙田,草地 - C 賽道,1000,好地,第二班
2014,3,9,1961,沙田,草地 - C 賽道,1000,好地,第三班
2014,3,9,1962,沙田,草地 - C 賽道,1400,好地,第二班
2014,3,12,1963,跑馬地,草地 - B 賽道,1650,好地,第五班
2014,3,12,1964,跑馬地,草地 - B 賽道,1200,好地,第四班（特別參賽條件）
2014,3,12,1965,跑馬地,草地 - B 賽道,1650,好地,第四班
2014,3,12,1966,跑馬地,草地 - B 賽道,1650,好地,第四班
2014,3,12,1967,跑馬地,草地 - B 賽道,1200,好地,第四班
2014,3,12,1968,跑馬地,草地 - B 賽道,1200,好地,第三班
2014,3,12,1969,跑馬地,草地 - B 賽道,1000,好地,第三班
2014,3,12,1970,跑馬地,草地 - B 賽道,1650,好地,第三班
2014,3,16,1971,沙田,草地 - A 賽道,1600,好地,第五班
2014,3,16,1972,沙田,草地 - A 賽道,1200,好地,第四班
2014,3,16,1973,沙田,草地 - A 賽道,1400,好地,第四班
2014,3,16,1974,沙田,草地 - A 賽道,1600,好地,第四班
2014,3,16,1975,沙田,草地 - A 賽道,1400,好地,第三班
2014,3,16,1976,沙田,草地 - A 賽道,1200,好地,第三班
2014,3,16,1977,沙田,草地 - A 賽道,1400,好地,香港一級賽
2014,3,16,1978,沙田,草地 - A 賽道,2000,好地,香港一級賽
2014,3,16,1979,沙田,草地 - A 賽道,1800,好地,第三班
2014,3,16,1980,沙田,草地 - A 賽道,1600,好地,第二班
2014,3,19,1981,跑馬地,草地 - C 賽道,1200,好地,第五班
2014,3,19,1982,跑馬地,草地 - C 賽道,1650,好地,第四班
2014,3,19,1983,跑馬地,草地 - C 賽道,1200,好地,第三班（特別參賽條件）
2014,3,19,1984,跑馬地,草地 - C 賽道,1200,好地,第四班
2014,3,19,1985,跑馬地,草地 - C 賽道,1800,好地,第四班
2014,3,19,1986,跑馬地,草地 - C 賽道,1200,好地,第三班
2014,3,19,1987,跑馬地,草地 - C 賽道,1650,好地,第三班
2014,3,19,1988,跑馬地,草地 - C 賽道,1200,好地,第二班
2014,3,23,1989,沙田,草地 - C+3 賽道,1000,好地,新馬賽
2014,3,23,1990,沙田,草地 - C+3 賽道,1400,好地,第五班
2014,3,23,1991,沙田,草地 - C+3 賽道,1200,好地,第四班
2014,3,23,1992,沙田,草地 - C+3 賽道,1600,好地,第四班
2014,3,23,1993,沙田,草地 - C+3 賽道,1800,好地,第五班
2014,3,23,1994,沙田,草地 - C+3 賽道,1000,好地,第四班
2014,3,23,1995,沙田,草地 - C+3 賽道,1400,好地,第四班
2014,3,23,1996,沙田,草地 - C+3 賽道,1000,好地,第三班
2014,3,23,1997,沙田,草地 - C+3 賽道,1600,好地,第三班
2014,3,23,1998,沙田,草地 - C+3 賽道,1400,好地,第二班
2014,3,26,1999,沙田,全天候跑道,1200,好地,第五班
2014,3,26,2000,沙田,全天候跑道,1200,好地,第四班
2014,3,26,2001,沙田,全天候跑道,1200,好地,第四班
2014,3,26,2002,沙田,全天候跑道,1650,好地,第四班
2014,3,26,2003,沙田,全天候跑道,1200,好地,第三班
2014,3,26,2004,沙田,全天候跑道,1800,好地,第三班
2014,3,26,2005,沙田,全天候跑道,1200,好地,第三班
2014,3,26,2006,沙田,全天候跑道,1650,好地,第二班
2014,3,30,2007,沙田,草地 - A+3 賽道,1600,好地,第五班
2014,3,30,2008,沙田,草地 - A+3 賽道,1200,好地,第四班
2014,3,30,2009,沙田,草地 - A+3 賽道,1800,好地,香港三級賽
2014,3,30,2010,沙田,草地 - A+3 賽道,1600,好地,第四班
2014,3,30,2011,沙田,草地 - A+3 賽道,2000,好地,第四班
2014,3,30,2012,沙田,草地 - A+3 賽道,1400,好地,第四班
2014,3,30,2013,沙田,草地 - A+3 賽道,1200,好地,第二班
2014,3,30,2014,沙田,草地 - A+3 賽道,1600,好地,第三班
2014,3,30,2015,沙田,草地 - A+3 賽道,1200,好地,第三班
2014,3,30,2016,沙田,草地 - A+3 賽道,1400,好地,第三班
2014,4,2,2017,跑馬地,草地 - A 賽道,1000,好地至黏地,第五班
2014,4,2,2018,跑馬地,草地 - A 賽道,1650,好地至黏地,第五班
2014,4,2,2019,跑馬地,草地 - A 賽道,1000,好地至黏地,第四班
2014,4,2,2020,跑馬地,草地 - A 賽道,1200,好地至黏地,第四班
2014,4,2,2021,跑馬地,草地 - A 賽道,1650,好地至黏地,第四班
2014,4,2,2022,跑馬地,草地 - A 賽道,1000,好地至黏地,第三班
2014,4,2,2023,跑馬地,草地 - A 賽道,1200,好地至黏地,第三班
2014,4,2,2024,跑馬地,草地 - A 賽道,1800,好地至黏地,第三班
2014,4,6,2025,沙田,草地 - B+2 賽道,1200,好地,第五班
2014,4,6,2026,沙田,草地 - B+2 賽道,1000,好地,第四班
2014,4,6,2027,沙田,草地 - B+2 賽道,1600,好地,香港二級賽
2014,4,6,2028,沙田,草地 - B+2 賽道,1200,好地,第四班
2014,4,6,2029,沙田,草地 - B+2 賽道,1400,好地,第四班
2014,4,6,2030,沙田,草地 - B+2 賽道,1600,好地至黏地,第四班
2014,4,6,2031,沙田,草地 - B+2 賽道,1000,好地至黏地,香港三級賽
2014,4,6,2032,沙田,草地 - B+2 賽道,1600,好地至黏地,第三班
2014,4,6,2033,沙田,草地 - B+2 賽道,1200,好地至黏地,第三班
2014,4,6,2034,沙田,草地 - B+2 賽道,1600,好地至黏地,第二班
2014,4,9,2035,跑馬地,草地 - B 賽道,1200,好地,第四班
2014,4,9,2036,跑馬地,草地 - B 賽道,1800,好地,第五班
2014,4,9,2037,跑馬地,草地 - B 賽道,1200,好地至快地,第三班
2014,4,9,2038,跑馬地,草地 - B 賽道,1650,好地至快地,第四班（特別參賽條件）
2014,4,9,2039,跑馬地,草地 - B 賽道,1800,好地至快地,第四班
2014,4,9,2040,跑馬地,草地 - B 賽道,1650,好地至快地,第三班
2014,4,9,2041,跑馬地,草地 - B 賽道,1650,好地至快地,第三班
2014,4,9,2042,跑馬地,草地 - B 賽道,1000,好地至快地,第二班
2014,4,13,2043,沙田,草地 - C 賽道,1000,好地,新馬賽
2014,4,13,2044,沙田,草地 - C 賽道,1400,好地,第五班
2014,4,13,2045,沙田,全天候跑道,1200,好地,第四班
2014,4,13,2046,沙田,全天候跑道,1650,好地,第四班
2014,4,13,2047,沙田,全天候跑道,1650,好地,第五班
2014,4,13,2048,沙田,草地 - C 賽道,1400,好地至快地,第四班
2014,4,13,2049,沙田,草地 - C 賽道,1200,好地至快地,第四班
2014,4,13,2050,沙田,草地 - C 賽道,2200,好地至快地,第二班
2014,4,13,2051,沙田,草地 - C 賽道,1600,好地至快地,第三班
2014,4,13,2052,沙田,草地 - C 賽道,1200,好地至快地,第三班
2014,4,16,2053,跑馬地,草地 - C 賽道,1200,好地至快地,第五班
2014,4,16,2054,跑馬地,草地 - C 賽道,1200,好地至快地,第四班
2014,4,16,2055,跑馬地,草地 - C 賽道,1200,好地至快地,第三班
2014,4,16,2056,跑馬地,草地 - C 賽道,1200,好地至快地,第四班
2014,4,16,2057,跑馬地,草地 - C 賽道,1650,好地至快地,第四班
2014,4,16,2058,跑馬地,草地 - C 賽道,1200,好地至快地,第三班
2014,4,16,2059,跑馬地,草地 - C 賽道,1650,好地至快地,第一班
2014,4,16,2060,跑馬地,草地 - C 賽道,1650,好地至快地,第三班
2014,4,21,2061,沙田,草地 - C+3 賽道,1600,好地,第五班
2014,4,21,2062,沙田,草地 - C+3 賽道,1000,好地,第四班
2014,4,21,2063,沙田,全天候跑道,1200,好地,第三班
2014,4,21,2064,沙田,草地 - C+3 賽道,1400,好地,第四班
2014,4,21,2065,沙田,草地 - C+3 賽道,1800,好地,第四班
2014,4,21,2066,沙田,全天候跑道,1200,好地,第四班
2014,4,21,2067,沙田,草地 - C+3 賽道,1000,好地,第三班
2014,4,21,2068,沙田,全天候跑道,1650,好地,第三班
2014,4,21,2069,沙田,全天候跑道,1200,好地,第二班
2014,4,21,2070,沙田,草地 - C+3 賽道,1400,好地,第三班
2014,4,27,2071,沙田,草地 - A 賽道,1200,好地,第五班
2014,4,27,2072,沙田,草地 - A 賽道,1600,好地至快地,第四班
2014,4,27,2073,沙田,草地 - A 賽道,1200,好地至快地,第四班
2014,4,27,2074,沙田,草地 - A 賽道,1400,好地至快地,第四班
2014,4,27,2075,沙田,草地 - A 賽道,1400,好地至快地,第三班
2014,4,27,2076,沙田,草地 - A 賽道,1800,好地至快地,第三班
2014,4,27,2077,沙田,草地 - A 賽道,1200,好地至快地,香港二級賽
2014,4,27,2078,沙田,草地 - A 賽道,2000,好地至快地,國際一級賽
2014,4,27,2079,沙田,草地 - A 賽道,1200,好地至快地,第三班
2014,4,27,2080,沙田,草地 - A 賽道,1400,好地至快地,第二班
2014,4,30,2081,跑馬地,草地 - A 賽道,1650,好地,第五班
2014,4,30,2082,跑馬地,草地 - A 賽道,1000,好地,第四班
2014,4,30,2083,跑馬地,草地 - A 賽道,1200,好地,第四班
2014,4,30,2084,跑馬地,草地 - A 賽道,1650,好地,第四班
2014,4,30,2085,跑馬地,草地 - A 賽道,1000,好地,第三班
2014,4,30,2086,跑馬地,草地 - A 賽道,1650,好地,第三班
2014,4,30,2087,跑馬地,草地 - A 賽道,1200,好地,第三班
2014,4,30,2088,跑馬地,草地 - A 賽道,1200,好地,第二班
2014,5,4,2089,沙田,草地 - A+3 賽道,1200,好地,新馬賽
2014,5,4,2090,沙田,草地 - A+3 賽道,2000,好地,第五班
2014,5,4,2091,沙田,草地 - A+3 賽道,1200,好地,第四班
2014,5,4,2092,沙田,草地 - A+3 賽道,1400,好地,第四班
2014,5,4,2093,沙田,草地 - A+3 賽道,1200,好地,第二班
2014,5,4,2094,沙田,草地 - A+3 賽道,1800,好地,第四班
2014,5,4,2095,沙田,草地 - A+3 賽道,1200,好地,第三班
2014,5,4,2096,沙田,草地 - A+3 賽道,2400,好地,香港三級賽
2014,5,4,2097,沙田,草地 - A+3 賽道,1600,好地,國際一級賽
2014,5,4,2098,沙田,草地 - A+3 賽道,1400,好地,第三班
2014,5,7,2099,跑馬地,草地 - B 賽道,1200,好地,第五班
2014,5,7,2100,跑馬地,草地 - B 賽道,1200,好地,第四班
2014,5,7,2101,跑馬地,草地 - B 賽道,1650,好地,第四班
2014,5,7,2102,跑馬地,草地 - B 賽道,1650,好地,第四班
2014,5,7,2103,跑馬地,草地 - B 賽道,1200,好地,第三班
2014,5,7,2104,跑馬地,草地 - B 賽道,1650,好地,第二班
2014,5,7,2105,跑馬地,草地 - B 賽道,1650,好地,第三班
2014,5,7,2106,跑馬地,草地 - B 賽道,1800,好地,第三班
2014,5,10,2107,沙田,全天候跑道,1200,濕慢地,第五班
2014,5,10,2108,沙田,草地 - C 賽道,1400,好地至黏地,第五班
2014,5,10,2109,沙田,草地 - C 賽道,1000,好地至黏地,第四班
2014,5,10,2110,沙田,全天候跑道,1200,濕慢地,第四班
2014,5,10,2111,沙田,草地 - C 賽道,1400,好地至黏地,第四班
2014,5,10,2112,沙田,草地 - C 賽道,1600,好地至黏地,第四班
2014,5,10,2113,沙田,草地 - C 賽道,1000,好地至黏地,第三班
2014,5,10,2114,沙田,全天候跑道,1200,濕慢地,第三班
2014,5,10,2115,沙田,草地 - C 賽道,1400,好地至黏地,第三班
2014,5,10,2116,沙田,草地 - C 賽道,1600,好地至黏地,第二班
2014,5,14,2117,跑馬地,草地 - C 賽道,1000,好地,第五班
2014,5,14,2118,跑馬地,草地 - C 賽道,1200,好地,第四班
2014,5,14,2119,跑馬地,草地 - C 賽道,1200,好地,第四班
2014,5,14,2120,跑馬地,草地 - C 賽道,1800,好地,第四班
2014,5,14,2121,跑馬地,草地 - C 賽道,1650,好地,第四班
2014,5,14,2122,跑馬地,草地 - C 賽道,1650,好地,第三班
2014,5,14,2123,跑馬地,草地 - C 賽道,1200,好地,第三班
